customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100276,Male,0,Yes,No,65,Yes,Fiber optic,Month-to-month,Credit card,61.84,4123.05,Yes
CUST100277,Female,0,Yes,Yes,14,Yes,Fiber optic,One year,Bank transfer,74.62,1166.23,No
CUST100278,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Bank transfer,77.69,2641.59,No
CUST100279,Female,0,No,Yes,68,No,DSL,Month-to-month,Mailed check,85.11,5950.44,No
CUST100280,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Bank transfer,20.25,588.28,No
CUST100281,Female,1,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Electronic check,104.27,570.85,Yes
CUST100282,Female,1,No,No,5,Yes,DSL,Two year,Bank transfer,46.81,99.38,No
CUST100283,Male,0,Yes,No,32,Yes,DSL,One year,Credit card,67.22,2258.44,No
CUST100284,Female,1,No,Yes,57,Yes,Fiber optic,Month-to-month,Bank transfer,104.16,5937.06,No
CUST100285,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Credit card,119.69,5565.97,Yes
CUST100286,Male,1,No,No,16,Yes,DSL,Month-to-month,Credit card,99.49,1625.19,No
CUST100287,Male,0,Yes,Yes,41,Yes,DSL,One year,Bank transfer,22.48,895.87,No
CUST100288,Male,1,Yes,Yes,71,Yes,No,Two year,Bank transfer,56.88,3971.45,No
CUST100289,Female,1,No,No,39,Yes,DSL,Month-to-month,Bank transfer,44.72,1844.99,No
CUST100290,Male,0,No,No,45,Yes,DSL,Month-to-month,Credit card,116.41,5159.68,No
CUST100291,Male,1,Yes,No,70,No,DSL,Month-to-month,Electronic check,46.42,3204.06,No
CUST100292,Male,0,Yes,No,69,Yes,No,Month-to-month,Mailed check,114.34,7867.88,No
CUST100293,Female,0,No,No,67,Yes,Fiber optic,One year,Bank transfer,113.75,7722.93,No
CUST100294,Female,0,No,Yes,0,Yes,DSL,Month-to-month,Mailed check,103.94,,No
CUST100295,Female,0,Yes,No,51,Yes,DSL,Month-to-month,Bank transfer,29.81,1457.04,No
CUST100296,Female,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Credit card,20.2,729.32,Yes
CUST100297,Male,0,No,No,68,No,Fiber optic,One year,Credit card,99.39,6808.12,No
CUST100298,Male,1,No,No,4,Yes,Fiber optic,Month-to-month,Mailed check,104.33,304.71,Yes
CUST100299,Female,0,No,Yes,16,Yes,DSL,Two year,Electronic check,116.22,1820.12,No
CUST100300,Male,0,No,No,52,No,DSL,One year,Credit card,41.84,2163.95,No
CUST100301,Male,1,No,Yes,51,Yes,Fiber optic,One year,Mailed check,93.31,4787.61,No
CUST100302,Male,1,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Credit card,71.91,913.86,Yes
CUST100303,Female,1,Yes,Yes,28,Yes,DSL,Month-to-month,Bank transfer,52.85,1633.68,No
CUST100304,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Mailed check,80.63,554.56,Yes
CUST100305,Male,1,Yes,No,0,Yes,DSL,Month-to-month,Mailed check,74.82,,No
CUST100306,Female,0,Yes,No,28,No,Fiber optic,Month-to-month,Bank transfer,49.23,1331.95,Yes
CUST100307,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,Mailed check,46.85,1479.67,Yes
CUST100308,Female,0,Yes,No,50,Yes,No,Month-to-month,Bank transfer,68.66,3684.09,No
CUST100309,Female,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Electronic check,67.4,2417.72,Yes
CUST100310,Female,0,Yes,Yes,68,Yes,Fiber optic,Two year,Bank transfer,50.21,3451.24,No
CUST100311,Male,0,No,No,52,Yes,DSL,Month-to-month,Electronic check,46.37,2266.22,No
CUST100312,Female,0,No,No,51,Yes,DSL,Month-to-month,Mailed check,115.43,5913.12,No
CUST100313,Male,0,Yes,No,11,Yes,DSL,Month-to-month,Bank transfer,106.24,1250.8,Yes
CUST100314,Male,0,Yes,No,51,Yes,DSL,One year,Mailed check,101.68,5071.12,No
CUST100315,Female,0,Yes,Yes,0,Yes,DSL,One year,Electronic check,41.43,,No
CUST100316,Male,0,Yes,Yes,6,Yes,No,Month-to-month,Credit card,38.93,227.53,No
CUST100317,Male,0,Yes,Yes,16,Yes,Fiber optic,One year,Credit card,100.93,1486.77,No
CUST100318,Male,0,Yes,Yes,42,Yes,DSL,Month-to-month,Credit card,38.47,1778.2,No
CUST100319,Female,0,No,Yes,70,No,DSL,One year,Credit card,70.35,4656.9,No
CUST100320,Female,1,Yes,No,16,Yes,DSL,One year,Credit card,42.14,460.38,No
CUST100321,Male,0,Yes,Yes,58,Yes,DSL,One year,Electronic check,57.81,3363.61,No
CUST100322,Female,0,No,Yes,2,Yes,DSL,One year,Credit card,105.35,111.21,No
CUST100323,Female,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Credit card,109.14,3123.63,Yes
CUST100324,Female,0,Yes,No,21,Yes,No,Month-to-month,Mailed check,119.67,2478.51,No
CUST100325,Female,1,Yes,Yes,37,Yes,Fiber optic,Month-to-month,Bank transfer,114.39,4272.28,Yes
CUST100326,Male,0,Yes,No,53,Yes,Fiber optic,Two year,Bank transfer,87.13,4481.19,No
CUST100327,Male,0,No,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,63.17,3055.58,No
CUST100328,Female,0,Yes,Yes,68,No,DSL,Month-to-month,Bank transfer,25.77,1708.11,No
CUST100329,Female,0,No,No,29,Yes,DSL,Month-to-month,Electronic check,80.82,2578.18,No
CUST100330,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Bank transfer,41.07,858.25,Yes
CUST100331,Male,0,Yes,Yes,46,Yes,Fiber optic,One year,Mailed check,105.01,4601.52,No
CUST100332,Female,0,No,No,20,Yes,Fiber optic,Month-to-month,Electronic check,74.89,1607.91,Yes
CUST100333,Male,0,Yes,Yes,19,Yes,DSL,Month-to-month,Credit card,93.35,1749.23,No
CUST100334,Female,0,No,Yes,22,Yes,No,Month-to-month,Mailed check,87.35,1948.65,No
CUST100335,Female,1,No,No,67,Yes,DSL,One year,Mailed check,54.73,3632.38,No
CUST100336,Male,1,No,No,20,Yes,Fiber optic,Month-to-month,Credit card,95.91,1790.58,No
CUST100337,Male,0,Yes,No,20,Yes,No,Month-to-month,Credit card,104.34,2217.5,No
CUST100338,Female,0,Yes,No,0,Yes,DSL,One year,Mailed check,94.41,,No
CUST100339,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Electronic check,97.68,1219.29,Yes
CUST100340,Male,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Credit card,56.0,943.03,Yes
CUST100341,Female,0,No,No,50,No,No,One year,Bank transfer,114.37,5734.07,No
CUST100342,Male,1,Yes,Yes,62,Yes,DSL,Month-to-month,Mailed check,62.46,3979.46,No
CUST100343,Female,1,Yes,Yes,13,Yes,No,Month-to-month,Mailed check,109.71,1454.28,No
CUST100344,Male,0,No,Yes,58,Yes,DSL,One year,Credit card,105.78,6127.72,No
CUST100345,Male,0,No,Yes,49,Yes,Fiber optic,Month-to-month,Credit card,32.43,1679.84,Yes
CUST100346,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Bank transfer,116.63,3684.01,No
CUST100347,Female,0,No,No,5,Yes,DSL,One year,Bank transfer,119.63,579.98,No
CUST100348,Female,0,No,Yes,48,Yes,DSL,Two year,Bank transfer,80.61,3774.63,No
CUST100349,Male,0,No,Yes,5,Yes,DSL,One year,Bank transfer,98.31,516.86,No
CUST100350,Female,0,No,Yes,68,Yes,DSL,Month-to-month,Mailed check,113.37,7790.73,No
CUST100351,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Credit card,22.0,159.89,Yes
CUST100352,Male,0,Yes,No,50,Yes,DSL,One year,Electronic check,113.0,5720.88,No
CUST100353,Female,1,Yes,Yes,0,Yes,DSL,Month-to-month,Credit card,82.74,,No
CUST100354,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Credit card,102.85,1284.54,Yes
CUST100355,Male,0,Yes,Yes,42,Yes,Fiber optic,One year,Bank transfer,74.07,3185.07,No
CUST100356,Female,0,Yes,No,26,Yes,No,Month-to-month,Bank transfer,73.05,2086.76,No
CUST100357,Female,0,Yes,No,70,Yes,Fiber optic,Month-to-month,Mailed check,109.75,7946.47,Yes
CUST100358,Male,0,Yes,No,2,Yes,DSL,Month-to-month,Bank transfer,70.75,125.81,Yes
CUST100359,Male,0,No,No,57,Yes,Fiber optic,One year,Mailed check,67.18,3735.26,No
CUST100360,Female,1,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Credit card,80.82,1035.2,Yes
CUST100361,Male,0,Yes,No,44,No,DSL,Month-to-month,Credit card,71.86,3354.32,No
CUST100362,Male,1,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Credit card,64.63,3627.08,Yes
CUST100363,Female,0,No,No,55,Yes,Fiber optic,Two year,Mailed check,38.05,2139.02,No
CUST100364,Male,0,Yes,No,53,Yes,No,Month-to-month,Mailed check,59.74,3232.22,No
CUST100365,Male,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Mailed check,48.2,1430.14,Yes
CUST100366,Female,0,No,Yes,53,Yes,Fiber optic,One year,Bank transfer,60.05,3157.56,No
CUST100367,Female,0,Yes,No,26,Yes,DSL,Month-to-month,Electronic check,79.32,2141.78,No
CUST100368,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Bank transfer,80.89,3613.37,No
CUST100369,Male,0,No,Yes,30,Yes,DSL,One year,Electronic check,43.87,1248.3,No
CUST100370,Female,1,Yes,No,35,Yes,Fiber optic,One year,Bank transfer,28.45,1158.39,No
CUST100371,Female,1,No,Yes,60,Yes,Fiber optic,Month-to-month,Credit card,94.44,5734.08,Yes
CUST100372,Female,1,Yes,Yes,36,Yes,No,Two year,Mailed check,72.86,2494.58,No
CUST100373,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,Bank transfer,64.21,4200.7,No
CUST100374,Male,0,Yes,No,35,Yes,DSL,Two year,Mailed check,32.96,1114.2,No
CUST100375,Female,0,No,No,4,Yes,Fiber optic,One year,Bank transfer,61.47,188.87,No
CUST100376,Female,0,No,Yes,45,Yes,Fiber optic,Two year,Credit card,101.82,4643.03,No
CUST100377,Male,0,No,Yes,51,Yes,DSL,Month-to-month,Mailed check,78.14,4114.25,No
CUST100378,Female,0,Yes,Yes,48,Yes,DSL,Month-to-month,Credit card,29.1,1287.37,No
CUST100379,Male,0,Yes,Yes,5,Yes,DSL,One year,Electronic check,53.23,230.44,No
CUST100380,Female,0,No,No,9,Yes,Fiber optic,One year,Mailed check,117.98,1176.44,No
CUST100381,Female,1,No,Yes,22,Yes,Fiber optic,Two year,Bank transfer,74.45,1553.9,No
CUST100382,Female,0,Yes,No,16,Yes,DSL,Month-to-month,Mailed check,48.64,706.87,No
CUST100383,Male,0,Yes,Yes,43,No,No,Month-to-month,Electronic check,111.34,4562.38,No
CUST100384,Male,0,Yes,No,40,Yes,Fiber optic,Two year,Electronic check,53.6,2220.87,No
CUST100385,Female,1,Yes,No,14,No,DSL,Two year,Bank transfer,92.99,1322.08,No
CUST100386,Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Credit card,34.72,1459.55,Yes
CUST100387,Male,0,Yes,No,57,Yes,Fiber optic,One year,Mailed check,35.65,1871.49,No
CUST100388,Male,0,Yes,No,49,Yes,DSL,One year,Credit card,76.13,3696.09,No
CUST100389,Male,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Credit card,43.98,2050.7,No
CUST100390,Male,0,Yes,Yes,69,Yes,Fiber optic,Two year,Bank transfer,24.93,1702.63,No
CUST100391,Male,0,Yes,No,67,Yes,DSL,Month-to-month,Mailed check,112.65,7739.62,No
CUST100392,Female,0,Yes,Yes,62,Yes,DSL,One year,Electronic check,25.6,1606.82,No
CUST100393,Female,0,Yes,Yes,57,Yes,DSL,Two year,Bank transfer,91.74,5352.42,No
CUST100394,Male,0,No,Yes,22,Yes,Fiber optic,Month-to-month,Credit card,53.3,1303.14,Yes
CUST100395,Female,1,No,Yes,43,Yes,DSL,Two year,Electronic check,113.35,4821.23,No
CUST100396,Female,0,No,Yes,43,Yes,Fiber optic,One year,Credit card,118.61,5162.08,No
CUST100397,Female,0,Yes,Yes,51,Yes,Fiber optic,Two year,Mailed check,53.54,2457.44,No
CUST100398,Female,0,No,Yes,66,Yes,Fiber optic,Month-to-month,Credit card,79.11,5249.38,Yes
CUST100399,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Electronic check,97.3,2734.67,Yes
CUST100400,Female,0,Yes,Yes,66,Yes,DSL,One year,Mailed check,32.34,2186.68,No
CUST100401,Female,0,Yes,Yes,17,Yes,No,Month-to-month,Bank transfer,90.95,1510.28,No
CUST100402,Male,0,Yes,Yes,26,Yes,Fiber optic,Month-to-month,Credit card,110.62,3001.69,Yes
CUST100403,Male,0,No,No,50,Yes,Fiber optic,Month-to-month,Mailed check,37.85,2006.23,Yes
CUST100404,Female,0,Yes,No,59,Yes,Fiber optic,Month-to-month,Mailed check,103.87,6123.41,Yes
CUST100405,Female,0,Yes,Yes,48,Yes,Fiber optic,One year,Bank transfer,31.56,1663.96,No
CUST100406,Female,1,No,No,14,Yes,DSL,One year,Bank transfer,76.83,1127.43,No
CUST100407,Female,0,No,No,72,Yes,Fiber optic,One year,Electronic check,53.94,3722.7,No
CUST100408,Female,0,No,Yes,67,Yes,DSL,One year,Mailed check,67.17,4532.41,No
CUST100409,Female,0,Yes,No,14,Yes,No,Two year,Mailed check,50.06,629.16,No
CUST100410,Male,0,No,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,46.05,2352.2,Yes
CUST100411,Female,0,Yes,No,47,Yes,DSL,Two year,Credit card,94.31,4068.87,No
CUST100412,Female,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Mailed check,42.31,3163.42,Yes
CUST100413,Male,1,No,No,0,Yes,DSL,Month-to-month,Mailed check,60.84,,No
CUST100414,Male,0,No,Yes,6,Yes,DSL,Month-to-month,Credit card,47.46,443.77,No
CUST100415,Male,0,No,Yes,52,Yes,Fiber optic,Month-to-month,Bank transfer,43.86,2279.7,Yes
CUST100416,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Bank transfer,82.71,2596.92,Yes
CUST100417,Female,1,Yes,Yes,17,Yes,No,Month-to-month,Bank transfer,24.54,438.34,No
CUST100418,Female,0,Yes,Yes,11,Yes,No,Month-to-month,Electronic check,98.89,989.42,Yes
CUST100419,Female,0,Yes,No,47,Yes,DSL,Month-to-month,Credit card,74.62,3426.01,No
CUST100420,Female,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,Bank transfer,102.84,2947.84,Yes
CUST100421,Female,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Electronic check,41.3,372.81,Yes
CUST100422,Female,0,No,No,2,Yes,DSL,Month-to-month,Credit card,90.94,303.52,Yes
CUST100423,Male,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Bank transfer,62.06,3783.04,Yes
CUST100424,Female,0,No,No,5,Yes,No,Two year,Mailed check,27.68,210.16,No
CUST100425,Male,1,No,Yes,14,No,Fiber optic,One year,Mailed check,95.25,1335.12,No
CUST100426,Male,0,No,No,70,Yes,DSL,Two year,Bank transfer,96.22,6640.95,No
CUST100427,Female,1,No,No,42,Yes,No,One year,Bank transfer,47.09,1859.62,No
CUST100428,Male,0,No,Yes,17,Yes,No,Two year,Electronic check,111.6,1874.09,No
CUST100429,Female,0,Yes,No,21,Yes,Fiber optic,One year,Mailed check,96.4,2117.73,No
CUST100430,Male,0,Yes,Yes,60,Yes,DSL,Month-to-month,Credit card,50.68,2990.1,No
CUST100431,Female,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Bank transfer,43.91,2713.62,Yes
CUST100432,Male,0,Yes,No,52,Yes,DSL,Month-to-month,Credit card,64.01,3359.53,No
CUST100433,Female,0,No,Yes,25,Yes,DSL,One year,Bank transfer,49.28,1068.21,No
CUST100434,Female,0,No,Yes,39,No,Fiber optic,Two year,Mailed check,41.7,1827.09,No
CUST100435,Female,0,No,No,7,Yes,No,One year,Bank transfer,59.91,538.86,No
CUST100436,Female,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Credit card,22.57,310.55,No
CUST100437,Female,0,Yes,Yes,42,Yes,Fiber optic,Two year,Mailed check,60.14,2565.81,No
CUST100438,Male,1,Yes,No,20,Yes,Fiber optic,Two year,Bank transfer,42.17,990.99,No
CUST100439,Male,0,Yes,Yes,2,Yes,DSL,Month-to-month,Mailed check,46.43,133.91,No
CUST100440,Male,0,No,Yes,30,Yes,No,Two year,Electronic check,28.26,806.34,No
CUST100441,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,Credit card,78.89,2038.85,No
CUST100442,Male,0,Yes,Yes,26,Yes,Fiber optic,Month-to-month,Bank transfer,67.2,1722.09,Yes
CUST100443,Female,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Bank transfer,95.06,6830.17,Yes
CUST100444,Female,0,No,No,56,Yes,Fiber optic,One year,Bank transfer,118.71,6760.2,No
CUST100445,Male,0,No,Yes,32,No,No,Month-to-month,Credit card,31.95,1069.67,No
CUST100446,Male,0,No,Yes,43,Yes,DSL,Month-to-month,Electronic check,47.24,1945.01,No
CUST100447,Female,0,No,No,42,Yes,DSL,Month-to-month,Credit card,88.25,3679.27,No
CUST100448,Male,0,Yes,No,30,Yes,DSL,Month-to-month,Bank transfer,43.73,1272.24,No
CUST100449,Female,1,No,Yes,64,Yes,No,Month-to-month,Credit card,23.01,1501.57,No
CUST100450,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Bank transfer,30.98,383.98,Yes
CUST100451,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Credit card,63.36,736.36,No
CUST100452,Female,0,No,Yes,33,Yes,DSL,Month-to-month,Mailed check,63.08,1988.85,No
CUST100453,Female,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Credit card,117.23,195.67,Yes
CUST100454,Male,1,Yes,Yes,71,Yes,Fiber optic,Two year,Bank transfer,66.6,4575.86,No
CUST100455,Male,0,Yes,No,27,Yes,DSL,Two year,Bank transfer,87.81,2493.31,No
CUST100456,Female,0,Yes,Yes,72,Yes,No,Month-to-month,Credit card,69.22,4970.98,No
CUST100457,Female,1,Yes,Yes,1,Yes,DSL,Month-to-month,Credit card,46.99,84.18,No
CUST100458,Male,0,Yes,No,16,Yes,DSL,Two year,Mailed check,30.55,494.88,No
CUST100459,Male,0,No,No,57,Yes,DSL,Month-to-month,Electronic check,105.91,6048.55,No
CUST100460,Female,0,No,No,8,Yes,DSL,One year,Electronic check,35.27,312.01,No
CUST100461,Male,0,No,Yes,30,Yes,Fiber optic,Month-to-month,Mailed check,29.69,949.46,Yes
CUST100462,Female,0,No,Yes,65,Yes,DSL,Month-to-month,Electronic check,41.38,2726.63,No
CUST100463,Male,1,Yes,No,61,Yes,Fiber optic,One year,Electronic check,20.25,1514.09,No
CUST100464,Female,1,No,Yes,18,Yes,DSL,One year,Bank transfer,27.2,387.07,No
CUST100465,Male,0,Yes,Yes,54,Yes,Fiber optic,Month-to-month,Bank transfer,83.52,4404.08,No
CUST100466,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Bank transfer,44.35,1142.74,Yes
CUST100467,Male,0,No,Yes,49,Yes,Fiber optic,Two year,Credit card,53.85,2506.35,No
CUST100468,Male,1,No,No,64,No,DSL,Month-to-month,Credit card,103.53,6597.1,Yes
CUST100469,Female,0,Yes,No,2,Yes,No,One year,Electronic check,97.29,98.93,No
CUST100470,Male,0,No,Yes,51,Yes,Fiber optic,Month-to-month,Credit card,69.22,3538.37,Yes
CUST100471,Female,0,Yes,No,9,Yes,DSL,Month-to-month,Bank transfer,81.3,739.04,No
CUST100472,Male,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Credit card,28.58,441.1,Yes
CUST100473,Female,0,No,Yes,36,Yes,Fiber optic,One year,Electronic check,96.16,3538.4,No
CUST100474,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Bank transfer,71.62,922.46,Yes
CUST100475,Female,0,Yes,No,8,Yes,DSL,Month-to-month,Electronic check,77.09,522.93,Yes
CUST100476,Male,0,No,Yes,43,Yes,DSL,Month-to-month,Credit card,86.55,3765.58,No
CUST100477,Female,0,No,Yes,38,Yes,DSL,Two year,Mailed check,70.02,2660.76,No
CUST100478,Male,0,No,Yes,4,Yes,DSL,Two year,Mailed check,72.17,288.81,No
CUST100479,Female,1,No,Yes,24,Yes,Fiber optic,One year,Bank transfer,69.96,1579.77,No
CUST100480,Female,0,No,No,55,Yes,Fiber optic,Two year,Electronic check,69.68,3721.09,No
CUST100481,Female,0,No,No,63,Yes,DSL,Month-to-month,Mailed check,95.02,6066.02,No
CUST100482,Male,0,Yes,Yes,71,No,DSL,Two year,Mailed check,62.72,4445.75,No
CUST100483,Female,0,No,Yes,51,Yes,DSL,Month-to-month,Bank transfer,20.29,1057.7,No
CUST100484,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,Bank transfer,81.21,664.94,Yes
CUST100485,Female,1,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Electronic check,115.27,1105.2,Yes
CUST100486,Male,0,No,No,9,Yes,DSL,Two year,Mailed check,45.7,405.55,No
CUST100487,Female,0,Yes,Yes,72,Yes,DSL,One year,Electronic check,101.62,7293.45,No
CUST100488,Male,0,No,No,61,Yes,Fiber optic,One year,Electronic check,65.55,4070.26,No
CUST100489,Male,1,No,Yes,59,Yes,No,Two year,Bank transfer,84.3,5197.17,No
CUST100490,Female,0,Yes,Yes,18,Yes,Fiber optic,One year,Electronic check,109.09,1839.41,No
CUST100491,Male,0,No,Yes,37,Yes,DSL,One year,Credit card,97.1,3537.84,No
CUST100492,Male,0,Yes,No,5,Yes,DSL,Month-to-month,Electronic check,108.46,571.6,No
CUST100493,Female,0,No,No,14,Yes,Fiber optic,Two year,Mailed check,20.95,75.7,No
CUST100494,Male,0,No,Yes,46,Yes,Fiber optic,Two year,Electronic check,38.73,1892.62,No
CUST100495,Male,1,Yes,Yes,44,Yes,DSL,Two year,Credit card,62.35,2822.89,No
CUST100496,Male,0,No,Yes,4,Yes,DSL,Month-to-month,Credit card,104.78,422.13,Yes
CUST100497,Female,0,No,Yes,52,Yes,Fiber optic,Month-to-month,Mailed check,103.84,5446.32,Yes
CUST100498,Male,0,Yes,No,65,Yes,DSL,Month-to-month,Mailed check,38.51,2653.84,No
CUST100499,Female,1,No,No,61,Yes,Fiber optic,Month-to-month,Electronic check,34.22,2116.34,Yes
CUST100500,Male,0,Yes,No,22,Yes,DSL,Month-to-month,Credit card,103.47,2149.83,No
CUST100501,Male,0,No,Yes,43,Yes,Fiber optic,One year,Credit card,74.14,3284.06,No
CUST100502,Male,0,Yes,Yes,51,Yes,DSL,Two year,Electronic check,82.68,4309.33,No
CUST100503,Female,0,No,No,45,Yes,No,Two year,Mailed check,100.92,4562.22,No
CUST100504,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Credit card,41.17,1002.57,No
CUST100505,Male,0,Yes,No,46,Yes,DSL,Month-to-month,Electronic check,33.65,1537.41,No
CUST100506,Female,1,No,No,51,Yes,Fiber optic,Month-to-month,Mailed check,105.9,5221.48,No
CUST100507,Male,0,No,No,23,Yes,No,Month-to-month,Electronic check,31.18,743.08,Yes
CUST100508,Female,0,Yes,No,16,Yes,DSL,Month-to-month,Mailed check,28.82,475.8,No
CUST100509,Female,0,No,Yes,45,Yes,No,Month-to-month,Mailed check,47.71,2369.62,No
CUST100510,Male,0,Yes,No,63,Yes,DSL,Two year,Credit card,51.68,3291.51,No
CUST100511,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Bank transfer,44.11,1166.84,No
CUST100512,Male,0,No,No,49,Yes,DSL,One year,Credit card,94.16,4488.31,No
CUST100513,Female,0,Yes,No,63,Yes,DSL,One year,Electronic check,117.34,7573.2,No
CUST100514,Female,0,Yes,No,27,Yes,Fiber optic,One year,Mailed check,39.96,850.78,No
CUST100515,Male,0,No,No,55,Yes,Fiber optic,One year,Credit card,98.19,5447.38,No
CUST100516,Female,0,No,Yes,58,Yes,Fiber optic,Two year,Mailed check,24.42,1215.44,No
CUST100517,Female,0,No,Yes,4,Yes,Fiber optic,One year,Credit card,31.89,98.38,No
CUST100518,Female,0,No,Yes,53,Yes,No,Two year,Electronic check,71.51,3754.49,No
CUST100519,Female,0,No,Yes,43,Yes,DSL,Month-to-month,Electronic check,119.96,5089.62,No
CUST100520,Female,0,Yes,No,41,Yes,DSL,Month-to-month,Electronic check,114.94,4675.53,No
CUST100521,Male,0,No,Yes,71,Yes,Fiber optic,Two year,Credit card,31.19,2228.51,No
CUST100522,Female,0,No,Yes,56,Yes,DSL,Month-to-month,Bank transfer,43.97,2416.23,No
CUST100523,Male,0,Yes,No,46,Yes,Fiber optic,One year,Electronic check,114.58,5258.87,No
CUST100524,Female,0,Yes,Yes,24,Yes,Fiber optic,One year,Credit card,35.07,772.21,No
CUST100525,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,Bank transfer,94.28,4029.83,No
CUST100526,Male,1,No,Yes,14,Yes,No,Month-to-month,Credit card,20.11,378.83,No
CUST100527,Female,0,Yes,Yes,50,Yes,DSL,Two year,Credit card,83.17,4112.36,No
CUST100528,Female,0,Yes,No,52,Yes,DSL,Two year,Electronic check,69.46,3768.06,No
CUST100529,Female,0,Yes,No,33,Yes,DSL,One year,Bank transfer,67.1,2311.44,No
CUST100530,Male,0,Yes,Yes,7,Yes,DSL,One year,Credit card,102.92,802.57,No
CUST100531,Female,0,No,No,69,Yes,DSL,Two year,Credit card,28.07,1937.57,No
CUST100532,Male,0,No,Yes,20,Yes,Fiber optic,One year,Credit card,57.73,1059.5,No
CUST100533,Male,0,No,Yes,6,Yes,Fiber optic,Month-to-month,Credit card,64.6,397.49,Yes
CUST100534,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Electronic check,32.39,1957.34,Yes
CUST100535,Female,0,Yes,No,48,Yes,DSL,Month-to-month,Credit card,28.57,1288.85,No
CUST100536,Female,0,Yes,No,41,Yes,DSL,Month-to-month,Bank transfer,37.96,1585.74,No
CUST100537,Male,1,Yes,No,22,Yes,No,Month-to-month,Mailed check,44.1,879.42,No
CUST100538,Male,0,Yes,No,51,Yes,DSL,Two year,Bank transfer,116.61,5906.83,No
CUST100539,Female,0,Yes,No,52,Yes,No,One year,Credit card,67.56,3543.12,No
